# Time Tags Distribution
# 2024-08-09 13:21:48
# Unit Time Diff: s
# Unit Count: 1
# Time Diff ; Count
 3.7831526E-009 ;  2.9490000E+004
 3.7931610E-009 ;  3.5250000E+004
 3.8031693E-009 ;  2.4452000E+004
 3.8131776E-009 ;  3.7217000E+004
 3.8231860E-009 ;  2.9476000E+004
 3.8331943E-009 ;  2.9033000E+004
 3.8432027E-009 ;  3.2719000E+004
 3.8532110E-009 ;  2.4425000E+004
 3.8632193E-009 ;  3.4579000E+004
 3.8732277E-009 ;  2.6022000E+004
 3.8832360E-009 ;  3.0094000E+004
 3.8932444E-009 ;  3.1749000E+004
 3.9032527E-009 ;  2.6144000E+004
 3.9132611E-009 ;  3.3852000E+004
 3.9232694E-009 ;  2.4810000E+004
 3.9332777E-009 ;  2.7873000E+004
 3.9432861E-009 ;  3.3350000E+004
 3.9532944E-009 ;  2.7316000E+004
 3.9633028E-009 ;  2.6258000E+004
 3.9733111E-009 ;  3.1335000E+004
 3.9833194E-009 ;  2.8955000E+004
 3.9933278E-009 ;  2.6367000E+004
 4.0033361E-009 ;  2.8412000E+004
 4.0133445E-009 ;  3.0334000E+004
 4.0233528E-009 ;  2.5484000E+004
 4.0333611E-009 ;  2.7591000E+004
 4.0433695E-009 ;  2.9560000E+004
 4.0533778E-009 ;  2.6841000E+004
 4.0633862E-009 ;  2.4898000E+004
 4.0733945E-009 ;  3.1330000E+004
 4.0834028E-009 ;  2.3361000E+004
 4.0934112E-009 ;  2.6547000E+004
 4.1034195E-009 ;  2.8780000E+004
 4.1134279E-009 ;  2.6687000E+004
 4.1234362E-009 ;  2.5534000E+004
 4.1334445E-009 ;  3.0287000E+004
 4.1434529E-009 ;  2.2844000E+004
 4.1534612E-009 ;  2.6783000E+004
 4.1634696E-009 ;  2.7606000E+004
 4.1734779E-009 ;  2.5791000E+004
 4.1834862E-009 ;  2.6720000E+004
 4.1934946E-009 ;  2.5579000E+004
 4.2035029E-009 ;  2.5911000E+004
 4.2135113E-009 ;  2.5211000E+004
 4.2235196E-009 ;  2.4984000E+004
 4.2335279E-009 ;  2.7702000E+004
 4.2435363E-009 ;  2.6105000E+004
 4.2535446E-009 ;  2.2255000E+004
 4.2635530E-009 ;  2.8021000E+004
 4.2735613E-009 ;  2.2688000E+004
 4.2835696E-009 ;  2.5647000E+004
 4.2935780E-009 ;  2.5168000E+004
 4.3035863E-009 ;  2.3720000E+004
 4.3135947E-009 ;  2.6474000E+004
 4.3236030E-009 ;  2.3604000E+004
 4.3336113E-009 ;  2.6855000E+004
 4.3436197E-009 ;  2.3045000E+004
 4.3536280E-009 ;  2.4561000E+004
 4.3636364E-009 ;  2.4145000E+004
 4.3736447E-009 ;  2.4327000E+004
 4.3836530E-009 ;  2.2309000E+004
 4.3936614E-009 ;  2.6300000E+004
 4.4036697E-009 ;  2.3386000E+004
 4.4136781E-009 ;  2.1297000E+004
 4.4236864E-009 ;  2.6561000E+004
 4.4336947E-009 ;  2.1265000E+004
 4.4437031E-009 ;  2.4755000E+004
 4.4537114E-009 ;  2.4359000E+004
 4.4637198E-009 ;  2.3437000E+004
 4.4737281E-009 ;  2.1183000E+004
 4.4837364E-009 ;  2.3997000E+004
 4.4937448E-009 ;  2.4726000E+004
 4.5037531E-009 ;  2.1702000E+004
 4.5137615E-009 ;  2.3317000E+004
 4.5237698E-009 ;  2.3818000E+004
 4.5337781E-009 ;  2.2090000E+004
 4.5437865E-009 ;  2.2258000E+004
 4.5537948E-009 ;  2.4350000E+004
 4.5638032E-009 ;  1.9214000E+004
 4.5738115E-009 ;  2.5368000E+004
 4.5838198E-009 ;  2.1308000E+004
 4.5938282E-009 ;  2.2813000E+004
 4.6038365E-009 ;  2.1278000E+004
 4.6138449E-009 ;  2.3571000E+004
 4.6238532E-009 ;  2.2448000E+004
 4.6338616E-009 ;  2.0092000E+004
 4.6438699E-009 ;  2.2882000E+004
 4.6538782E-009 ;  2.1668000E+004
 4.6638866E-009 ;  2.2871000E+004
 4.6738949E-009 ;  2.0872000E+004
 4.6839033E-009 ;  2.2202000E+004
 4.6939116E-009 ;  2.2039000E+004
 4.7039199E-009 ;  2.1109000E+004
 4.7139283E-009 ;  1.8563000E+004
 4.7239366E-009 ;  2.3559000E+004
 4.7339450E-009 ;  2.1525000E+004
 4.7439533E-009 ;  2.1482000E+004
 4.7539616E-009 ;  1.8342000E+004
 4.7639700E-009 ;  2.3362000E+004
 4.7739783E-009 ;  2.0695000E+004
 4.7839867E-009 ;  2.1286000E+004
 4.7939950E-009 ;  1.8140000E+004
 4.8040033E-009 ;  2.4040000E+004
 4.8140117E-009 ;  2.0256000E+004
 4.8240200E-009 ;  1.8742000E+004
 4.8340284E-009 ;  2.1902000E+004
 4.8440367E-009 ;  2.0348000E+004
 4.8540450E-009 ;  1.8533000E+004
 4.8640534E-009 ;  2.2612000E+004
 4.8740617E-009 ;  1.9408000E+004
 4.8840701E-009 ;  2.0444000E+004
 4.8940784E-009 ;  1.8793000E+004
 4.9040867E-009 ;  1.7604000E+004
 4.9140951E-009 ;  2.3894000E+004
 4.9241034E-009 ;  1.8245000E+004
 4.9341118E-009 ;  1.9197000E+004
 4.9441201E-009 ;  1.9993000E+004
 4.9541284E-009 ;  1.9559000E+004
 4.9641368E-009 ;  2.1251000E+004
 4.9741451E-009 ;  1.8275000E+004
 4.9841535E-009 ;  2.0878000E+004
 4.9941618E-009 ;  1.8499000E+004
 5.0041701E-009 ;  1.8889000E+004
 5.0141785E-009 ;  1.9872000E+004
 5.0241868E-009 ;  1.7420000E+004
 5.0341952E-009 ;  2.0649000E+004
 5.0442035E-009 ;  1.8446000E+004
 5.0542118E-009 ;  1.8863000E+004
 5.0642202E-009 ;  1.9425000E+004
 5.0742285E-009 ;  1.8542000E+004
 5.0842369E-009 ;  1.9000000E+004
 5.0942452E-009 ;  2.0136000E+004
 5.1042535E-009 ;  1.6221000E+004
 5.1142619E-009 ;  1.8706000E+004
 5.1242702E-009 ;  2.1549000E+004
 5.1342786E-009 ;  1.4714000E+004
 5.1442869E-009 ;  2.0361000E+004
 5.1542952E-009 ;  1.8453000E+004
 5.1643036E-009 ;  1.9294000E+004
 5.1743119E-009 ;  1.6983000E+004
 5.1843203E-009 ;  1.7461000E+004
 5.1943286E-009 ;  1.9787000E+004
 5.2043369E-009 ;  1.6772000E+004
 5.2143453E-009 ;  1.6954000E+004
 5.2243536E-009 ;  2.0727000E+004
 5.2343620E-009 ;  1.5936000E+004
 5.2443703E-009 ;  1.6673000E+004
 5.2543786E-009 ;  2.0631000E+004
 5.2643870E-009 ;  1.6296000E+004
 5.2743953E-009 ;  1.7892000E+004
